pws_id,name,state,population_served
PA1460022,Collegeville Trappe Joint Public Works Department,Pennsylvania,"8,470"
PA1460023,E Greenville Borough Water Department,Pennsylvania,"3,100"
PA1460028,Aqua Pa Hatboro,Pennsylvania,"12,901"
PA1460033,Horsham Water&sewer Authority,Pennsylvania,"25,000"
PA1460034,North Penn Water Authority,Pennsylvania,"91,941"
PA1460036,Upper Hanover Water Authority,Pennsylvania,"4,600"
PA1460039,Red Hill Water Authority,Pennsylvania,"2,500"
PA1460042,Schwenksville Borough Authority,Pennsylvania,"5,200"
PA1460046,Pennsylvania American Norristown,Pennsylvania,"86,700"
PA1460050,Telford Borough Authority,Pennsylvania,"7,700"
PA1460055,Audubon Water Company,Pennsylvania,"9,850"
PA1460056,St. Gabriels Hall,Pennsylvania,310
PA1460062,Avante Apartments,Pennsylvania,300
PA1460073,Aqua Pennsylvania Main System,Pennsylvania,"747,460"
PA1460086,Saint Luke Knolls,Pennsylvania,50
PA1460340,Gilbertsville Elementary,Pennsylvania,800
PA1460492,Radisson Valley Forge Hotel,Pennsylvania,"3,500"
PA1510800,Schuylkill Center For Env Edu,Pennsylvania,100
PA2400076,Suez Water Pa Dallas,Pennsylvania,"5,113"
PA2400115,Eei Meadows Complex,Pennsylvania,628
PA2400919,Hazle Park Packing,Pennsylvania,30
PA2450022,Delaware Water Gap Borough,Pennsylvania,850
PA2450028,Pocono Mobile Home Estates,Pennsylvania,129
PA2450049,Manwalamink Water Company,Pennsylvania,"3,200"
PA2450063,Pawc Pocono District,Pennsylvania,"17,860"
PA2450107,Poco Apartments (upper),Pennsylvania,36
PA2450129,Rocky Ridge Mobile Home Park,Pennsylvania,171
PA2451345,Rte 209 Daycare,Pennsylvania,45
PA2451413,Ray Price Mount Pocono,Pennsylvania,40
PA2660014,Tunkhannock Borough Municipal Authority,Pennsylvania,"5,349"
PA2660024,Dymonds Mobile Home Park,Pennsylvania,76
PA2660039,Eaton Sewer & Water Company,Pennsylvania,"3,100"
PA2660385,Village Shopping Center,Pennsylvania,500
PA3060004,Woodland Mobile Home Park,Pennsylvania,61
PA3060038,Muhlenberg Twp Municipal Authority,Pennsylvania,"21,000"
PA3060048,Country View Mobile Home Park,Pennsylvania,98
PA3060083,Wyomissing Borough Water System,Pennsylvania,"8,500"
PA3060088,Paw Glen Alsace Div,Pennsylvania,"24,951"
PA3060141,Christman Lake Water System,Pennsylvania,80
PA3060677,Materion Brush Inc,Pennsylvania,140
PA3060678,Arkema Inc,Pennsylvania,48
PA3060838,Atlas Mineral & Chemical,Pennsylvania,30
PA3061254,Mail Shark,Pennsylvania,75
PA3390024,Lehigh County Authority Allentown Division,Pennsylvania,"118,000"
PA3390032,Emmaus Borough Public Water,Pennsylvania,"14,000"
PA3390065,Swta - Main System,Pennsylvania,"14,500"
PA3390073,Lca Wlsa Central Division,Pennsylvania,"47,508"
PA3540032,Pa Am Water Co-frackville District,Pennsylvania,"5,583"
PA4070019,Roaring Spring Municipal Water Authority,Pennsylvania,"3,182"
PA4070030,Martinsburg Municipal Authority,Pennsylvania,"3,160"
PA4140096,State College Boro Water Auth.,Pennsylvania,"72,000"
PA4140895,State Of The Art,Pennsylvania,110
PA4190013,Pennsylvania American Water Berwick,Pennsylvania,"12,880"
PA4190296,Pleasant View Estates,Pennsylvania,390
PA4190370,Big Heart Pet Brands,Pennsylvania,600
PA4190840,United Water Pennsylvania Columbia County Industri,Pennsylvania,341
PA4290005,Mcconnellsburg Borough Municipal Authority,Pennsylvania,"2,000"
PA4410153,Oak Lynn Manor Mobile Home Park,Pennsylvania,250
PA4410173,Williamsport Mun Water Authority,Pennsylvania,"51,000"
PA4410175,Montoursville Water Company,Pennsylvania,"4,983"
PA4410178,Hughesville Borough Water Authority,Pennsylvania,"2,800"
PA4410303,Fairfield Ford,Pennsylvania,48
PA5020010,Coraopolis Water & Sewer Authority,Pennsylvania,"6,000"
PA5020011,Moon Twp Municipal Authority,Pennsylvania,"38,000"
PA5040012,Beaver Falls Municipal Authority,Pennsylvania,"50,000"
PA5100049,Mars Borough Water Works,Pennsylvania,"1,956"
PA6200043,Saegertown Borough,Pennsylvania,"1,500"
PA6250097,Frelighs Whispering Pines Mobile Home Park,Pennsylvania,42
PA6610020,General Authority of Franklin,Pennsylvania,"8,600"
PA7010007,The Village of Laurel Run,Pennsylvania,250
PA7010019,Gettysburg Municipal Authority,Pennsylvania,"12,425"
PA7010022,Littlestown Borough,Pennsylvania,"7,300"
PA7010025,New Oxford Municipal Authority,Pennsylvania,"3,963"
PA7010038,Western Cumberland Water System,Pennsylvania,426
PA7010056,Adams County Facility Center,Pennsylvania,450
PA7210002,Carlisle Water Trmt Plt,Pennsylvania,"30,314"
PA7210028,United Water Pa Mechanicsburg,Pennsylvania,"32,336"
PA7210029,Pennsylvania American Water Company West,Pennsylvania,"93,368"
PA7220015,United Water Pennsylvania,Pennsylvania,"110,000"
PA7220029,Pine Manor Mobile Home Park,Pennsylvania,302
PA7220034,Millersburg Water Authority,Pennsylvania,"4,248"
PA7220038,Middletown Borough Water Authority,Pennsylvania,"9,300"
PA7220310,Upper Dauphin Middle Sch,Pennsylvania,779
PA7280952,Chambersburg Waste Paper,Pennsylvania,75
PA7360058,City of Lancaster,Pennsylvania,"120,000"
PA7360099,New Holland Borough,Pennsylvania,"5,500"
PA7360113,East Cocalico Township,Pennsylvania,"6,735"
PA7360128,Akron Borough,Pennsylvania,"4,200"
PA7360140,Upper Leacock Township,Pennsylvania,"7,734"
PA7360141,West Cocalico Township Water Authority,Pennsylvania,"2,430"
PA7360345,Manheim Auto Auction,Pennsylvania,"1,426"
PA7360515,Leola Industrial Center,Pennsylvania,110
PA7360733,Whitley East Llc,Pennsylvania,70
PA7360880,Buck Co,Pennsylvania,350
PA7360885,Conestoga Wood Specialties,Pennsylvania,741
PA7360967,Berk Tek,Pennsylvania,350
PA7360976,Conestoga Valley Schools Admin,Pennsylvania,35
PA7361105,B J Baldwin Electric Inc,Pennsylvania,40
PA7500366,Mahanoy Centre,Pennsylvania,100
PA7670062,Stewartstown Borough Water Authority,Pennsylvania,"4,311"
PA7670071,Dillsburg Area Authority,Pennsylvania,"8,263"
PA7670073,Dover Township Water Sys,Pennsylvania,"21,097"
PA7670082,New Freedom Borough Water Authority,Pennsylvania,"4,464"
PA7670088,Shrewsbury Borough,Pennsylvania,"4,727"
PA7670333,Joseph Machine Company,Pennsylvania,70
PA7670356,Winterstown United Methodist C,Pennsylvania,175
PA7671087,Whales Snails Puppy Dog Tails,Pennsylvania,135
PR0003262,Manati East,NA,"21,351"
PR0003293,Aguadilla,NA,"132,515"
PR0003824,Ponce Urbano,NA,"121,867"
PR0003904,Santa Isabel Urbano,NA,"51,311"
PR0004534,Jacaguas,NA,"4,438"
PR0004545,Aibonito La Plata,NA,"17,782"
PR0004604,Experimental,NA,"4,888"
PR0004695,Cidra Urbano,NA,"36,101"
PR0004885,Salinas Urbano,NA,"9,513"
PR0004955,Aibonito Urbano,NA,"5,935"
PR0005096,Gurabo Urbano,NA,"25,806"
PR0005166,Juncos - Ceiba Sur,NA,"39,140"
PR0518085,Upr Cayey,NA,"2,650"
RI1000007,Fogarty Memorial School,Rhode Island,427
RI1559511,Kent County Water Authority,Rhode Island,"88,780"
RI1559512,Westerly Water Department,Rhode Island,"38,000"
RI1559517,North Kingstown,Rhode Island,"23,568"
RI1559518,Woonsocket Water Department,Rhode Island,"42,856"
RI1583823,Captain Isaac Paine School,Rhode Island,460
RI1592010,City of Newport,Rhode Island,"42,000"
RI1592012,Ladd Center Water System,Rhode Island,129
RI1592017,North Smithfield Jr_sr High School,Rhode Island,"1,200"
RI1592019,Oakland Association Inc.,Rhode Island,175
RI1592021,Pawtucket,Rhode Island,"99,200"
RI1615612,Scituate High School and Middle School,Rhode Island,"1,400"
RI1615613,North Scituate Elementary,Rhode Island,500
RI1615623,South Kingstown-south Shore,Rhode Island,"4,501"
RI1647511,Quonochontaug East Beach Water Association,Rhode Island,300
RI1647512,Central Beach Fire District,Rhode Island,470
RI1647525,Charlestown Elementary School,Rhode Island,350
RI1647530,Cumberland,Rhode Island,"22,864"
RI1858411,Harrisville Fire District,Rhode Island,"2,860"
RI1858422,University of Rhode Island,Rhode Island,"19,354"
RI1858425,Wilbur And Mcmahon School,Rhode Island,458
RI1858429,Narragansett Water Dept-north End,Rhode Island,"4,425"
RI1900026,North Smithfield Elementary School,Rhode Island,460
RI1900041,West Glocester Elementary School,Rhode Island,541
RI1900044,Scituate Early Learning Center,Rhode Island,86
RI2943224,The Village On Chopmist Hill,Rhode Island,250
RI2980127,Trinity Lutheran Preschool,Rhode Island,45
RI2980134,Cooper Hill Office Complex,Rhode Island,75
RI2980323,Scituate Commons,Rhode Island,38
RI6000003,"Spring Water Vending Services, Inc",Rhode Island,0
RI6000008,Yacht Club Bottling Company (No longer in service),Rhode Island,0
SC0220006,Breezy Hill WD,South Carolina,"15,282"
SC0720003,Beaufort-Jasper Water & Sewer Authority,South Carolina,"120,236"
SC0720004,Chelsea Chechessee W/d,South Carolina,280
SC0810001,"Moncks Corner, City of",South Carolina,"7,250"
SC0820009,BCWSA East Cooper,South Carolina,"10,705"
SC1010001,Charleston Water System,South Carolina,"234,333"
SC1010005,"Folly Beach, City of",South Carolina,"3,852"
SC1010008,Kiawah Island Utility (sc1010008),South Carolina,"8,226"
SC1110001,Gaffney BPW,South Carolina,"15,841"
SC1110002,"Blacksburg, Town of",South Carolina,"3,822"
SC1120002,Grassy Pond Water Company,South Carolina,"8,456"
SC1120003,Draytonville Water District,South Carolina,"4,893"
SC1120004,Goucher Water District,South Carolina,"4,817"
SC1310001,"Cheraw, Town of",South Carolina,"6,595"
SC1850009,Dcwa Calomet Valley,South Carolina,261
SC2010001,"Winnsboro, Town of",South Carolina,"7,888"
SC2110001,City of Florence,South Carolina,"70,925"
SC2210001,"Georgetown, City of",South Carolina,"9,245"
SC2220010,GCWSD Waccamaw Neck,South Carolina,"38,364"
SC2410001,Greenwood CPW,South Carolina,"47,947"
SC2610008,City of Conway,South Carolina,"23,595"
SC2620001,Conway Rural,South Carolina,"10,823"
SC2620004,Grand Strand Water and Sewer Authority,South Carolina,"172,016"
SC2810001,City of Camden,South Carolina,"15,877"
SC2820001,Lugoff Elgin Water Authority,South Carolina,"20,584"
SC3010002,"Clinton, City of",South Carolina,"10,109"
SC3210001,Lexington,South Carolina,"21,500"
SC3210002,Batesburg Leesville DPW,South Carolina,"5,520"
SC3210003,City of Cayce,South Carolina,"19,269"
SC3210004,City of West Columbia,South Carolina,"29,294"
SC3250077,Amicks Ferry Water System,South Carolina,"3,655"
SC3410001,"Bennettsville, City of",South Carolina,"9,070"
SC3510001,McCormick CPW,South Carolina,"2,042"
SC3520002,McCormick County Water & Sewer Authority,South Carolina,"8,500"
SC3610001,City of Newberry,South Carolina,"9,528"
SC3610004,"Whitmire, Town of",South Carolina,"2,256"
SC3620002,Newberry County Water & Sewer Authority,South Carolina,"9,711"
SC3820003,Lake Marion Regional Water Plt,South Carolina,25
SC4010001,City of Columbia,South Carolina,"319,500"
SC4120001,Saluda County Water & Sewer Authority,South Carolina,"3,558"
SC4220007,Woodruff Roebuck WD,South Carolina,"25,923"
SC4410001,City of Union,South Carolina,"11,757"
TN0000056,Bloomingdale Utility District,Tennessee,"13,239"
TN0000190,Dewhite Utility District,Tennessee,"6,963"
TN0000349,Kingsport Water Department,Tennessee,"103,427"
TN0000430,Hillsville Utility District,Tennessee,"9,790"
TN0000491,Murfreesboro Water Department,Tennessee,"100,535"
TN0000525,Ocoee Utility District,Tennessee,"19,990"
TN0000541,Parsons Water Department,Tennessee,"4,059"
TN0000546,First Utility District of Hardin County,Tennessee,"6,889"
TN0000563,Fairview Utility District,Tennessee,"5,712"
TN0000611,Savannah Utility Department,Tennessee,"18,706"
TN0000626,Shady Grove Utility District,Tennessee,"22,375"
TN0000628,Shelbyville Water System,Tennessee,"30,823"
TN0000639,Smyrna Water System,Tennessee,"51,930"
TN0000667,Spring Hill Water Department,Tennessee,"45,130"
TN0000707,Trenton Water System,Tennessee,"5,295"
TN0000746,White Pine Water System,Tennessee,"3,888"
TN0000791,Consolidated Utility District of Rutherford,Tennessee,"172,615"
TX0140005,City of Temple,Texas,"85,884"
TX0140105,West Bell County Water Supply Corporation,Texas,"4,308"
TX0290002,City of Port Lavaca,Texas,"12,248"
TX0300005,Eula Water Supply Corporation,Texas,"3,390"
TX0310003,City of La Feria,Texas,"8,247"
TX0380001,City of Childress,Texas,"6,105"
TX0430009,Town of Prosper,Texas,"22,650"
TX0500001,City of Copperas Cove,Texas,"33,919"
TX0570004,Dallas Water Utility,Texas,"1,286,380"
TX0570007,City of Duncanville,Texas,"39,826"
TX0570016,City of Seagoville,Texas,"15,900"
TX0570038,City of Cockrell Hill,Texas,"4,193"
TX0570050,City of Irving,Texas,"238,829"
TX0610023,Town of Flower Mound,Texas,"64,669"
TX0710001,Town of Anthony,Texas,"5,423"
TX0790332,Big Oaks Municipal Utility District,Texas,"6,450"
TX0790429,Fort Bend County Municipal Utility District 142,Texas,"8,184"
TX0790444,Fort Bend County Municipal Utility District 133,Texas,"4,839"
TX0790470,Fort Bend County Municipal Utility District 165,Texas,"2,667"
TX0940022,Springs Hill WSC,Texas,"24,390"
TX1010003,City of Baytown,Texas,"72,312"
TX1010007,City of Deer Park,Texas,"32,964"
TX1010027,City of West University Place,Texas,"18,405"
TX1010056,Clear Lake City Water Authority,Texas,"85,392"
TX1010654,Spencer Road Public Utility District,Texas,"4,614"
TX1010712,Harris County Municipal Utility District 8,Texas,"6,066"
TX1080004,City of Edinburg,Texas,"85,224"
TX1140001,City of Big Spring,Texas,"27,282"
TX1160004,City of Greenville,Texas,"26,800"
TX1290006,City of Terrell,Texas,"17,500"
TX1290015,Gastonia Scurry Special Utility District,Texas,"9,357"
TX1840005,City of Weatherford,Texas,"27,900"
TX1870002,City of Livingston,Texas,"11,692"
TX2200001,City of Arlington,Texas,"383,950"
TX2200012,City of Fort Worth,Texas,"853,762"
TX2200013,City of Grapevine,Texas,"47,851"
TX2200014,City of Haltom City,Texas,"44,134"
TX2200060,City of Lake Worth,Texas,"4,780"
TX2210001,City of Abilene,Texas,"123,886"
TX2210011,City of Tye,Texas,"1,258"
TX2270033,Manville WSC,Texas,"26,253"
TX2360001,City of Huntsville,Texas,"38,548"
TX2460001,City of Georgetown,Texas,"102,687"
UTAH18026,Salt Lake City Water System,Utah,"343,850"
UTAH27006,Hildale - Colorado City,Utah,"6,000"
VA1191883,Washington County Service Authority,Virginia,"47,574"
VA2770900,Western Virginia Water Authority,Virginia,"155,000"
VA3700500,City of Newport News,Virginia,"407,300"
VA3710100,City of Norfolk,Virginia,"234,220"
VA6061318,New Baltimore Regional,Virginia,"8,643"
VA6107150,"Hamilton, Town of",Virginia,"2,240"
VA6153625,Dale City,Virginia,"65,969"
VT0005529,Berlin Health  Rehabilitation Center,Vermont,378
WA5303160,Artondale Water System,Washington,"4,766"
WA5310800,Camas Municipal Water Sewer System,Washington,"23,020"
WA5313333,Clark Public Utilities,Washington,"98,232"
WA5320500,Dupont Water System City Of,Washington,"8,199"
WA5325200,Firgrove Mutual Inc,Washington,"28,177"
WA5336350,Issaquah Water System,Washington,"32,603"
WA5338100,City of Kennewick,Washington,"86,115"
WA5340900,Sammamish Plateau Water and Sewer,Washington,"64,843"
WA5356300,City of Moses Lake,Washington,"22,930"
WA5372250,City of Richland,Washington,"57,303"
WA5391200,City of Vancouver,Washington,"257,083"
WI1130224,Madison Water Utility,Wisconsin,"235,000"
WI2670112,Kewaskum Waterworks,Wisconsin,"4,000"
WI2670120,West Bend Waterworks,Wisconsin,"31,500"
WI2680205,Hartland Waterworks,Wisconsin,"9,212"
WI4150526,Sturgeon Bay Waterworks,Wisconsin,"9,500"
WI6320309,La Crosse Waterworks,Wisconsin,"53,000"
WI7370162,Schofield Waterworks,Wisconsin,"2,117"
WI7720165,Marshfield Utilities,Wisconsin,"18,708"
WI8581084,Concor Tool And Machine Inc,Wisconsin,57
WV3300212,City of Martinsburg,West Virginia,"15,652"
WV3300517,"Wellsburg, City Of",West Virginia,"3,468"
WV3301722,Shortline Psd,West Virginia,"2,732"
WV3303707,Pleasants Co. Psd,West Virginia,"2,357"
WV3305203,New Martinsville,West Virginia,"5,272"
WV3305402,Claywood Park Psd,West Virginia,"8,141"
WV3305407,Parkersburg Water Department,West Virginia,"34,251"
WV3305411,City of Vienna,West Virginia,"12,507"
WV3305412,Williamstown Water Department,West Virginia,"3,363"
WY5600047,City of Riverton,Wyoming,"10,001"
